date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:37:55	145221/145221	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:37:55%20GMT	https://www.ey.com/en_mz/digital/digital-business-strategy-consulting	Copy/www.ey.com/en_mz/digital/digital-business-strategy-consulting.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:37:56	123893/123893	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:37:56%20GMT	https://www.ey.com/en_mz/strategy-transactions/commercial-strategy-consulting	Copy/www.ey.com/en_mz/strategy-transactions/commercial-strategy-consulting.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:37:58	128726/128726	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:37:57%20GMT	https://www.ey.com/en_mz/strategy/about-ey-parthenon	Copy/www.ey.com/en_mz/strategy/about-ey-parthenon.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:37:58	111145/111145	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:37:58%20GMT	https://www.ey.com/en_mz/consulting/customer-experience	Copy/www.ey.com/en_mz/consulting/customer-experience.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:00	113659/113659	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:37:59%20GMT	https://www.ey.com/en_mz/consulting/cybersecurity-strategy-risk-compliance-resilience	Copy/www.ey.com/en_mz/consulting/cybersecurity-strategy-risk-compliance-resilience.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:00	127108/127108	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:00%20GMT	https://www.ey.com/en_mz/big-data-analytics	Copy/www.ey.com/en_mz/big-data-analytics.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:01	190681/190681	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:01%20GMT	https://www.ey.com/en_mz/cro-risk	Copy/www.ey.com/en_mz/cro-risk.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:02	112662/112662	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:02%20GMT	https://www.ey.com/en_mz/supply-chain	Copy/www.ey.com/en_mz/supply-chain.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:03	113130/113130	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:03%20GMT	https://www.ey.com/en_mz/consulting/transformation-eq-services-leadership-workforce-consulting	Copy/www.ey.com/en_mz/consulting/transformation-eq-services-leadership-workforce-consulting.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:04	139075/139075	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:04%20GMT	https://www.ey.com/en_mz/consulting/transformation-platform	Copy/www.ey.com/en_mz/consulting/transformation-platform.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:05	169644/169644	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:05%20GMT	https://www.ey.com/en_mz/consulting	Copy/www.ey.com/en_mz/consulting.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:06	108528/108528	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:06%20GMT	https://www.ey.com/en_mz/workforce/change-management-experience	Copy/www.ey.com/en_mz/workforce/change-management-experience.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:07	108694/108694	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:07%20GMT	https://www.ey.com/en_mz/workforce/hr-transformation	Copy/www.ey.com/en_mz/workforce/hr-transformation.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:08	110552/110552	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:08%20GMT	https://www.ey.com/en_mz/workforce/integrated-workforce-mobility	Copy/www.ey.com/en_mz/workforce/integrated-workforce-mobility.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:09	109411/109411	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:09%20GMT	https://www.ey.com/en_mz/workforce/learning-development-advisory	Copy/www.ey.com/en_mz/workforce/learning-development-advisory.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:10	126825/126825	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:10%20GMT	https://www.ey.com/en_mz/workforce/recognition-reward-advisory	Copy/www.ey.com/en_mz/workforce/recognition-reward-advisory.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:11	109650/109650	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:11%20GMT	https://www.ey.com/en_mz/workforce/workforce-analytics	Copy/www.ey.com/en_mz/workforce/workforce-analytics.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:12	149261/149261	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:12%20GMT	https://www.ey.com/en_mz/workforce	Copy/www.ey.com/en_mz/workforce.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:14	132430/132430	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:13%20GMT	https://www.ey.com/en_mz/strategy-transactions/corporate-finance	Copy/www.ey.com/en_mz/strategy-transactions/corporate-finance.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:14	139725/139725	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:14%20GMT	https://www.ey.com/en_mz/strategy-transactions/sell-separate	Copy/www.ey.com/en_mz/strategy-transactions/sell-separate.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:15	131580/131580	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:15%20GMT	https://www.ey.com/en_mz/strategy-transactions/sustainability-esg-services	Copy/www.ey.com/en_mz/strategy-transactions/sustainability-esg-services.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:16	145667/145667	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:16%20GMT	https://www.ey.com/en_mz/strategy-transactions/buy-integrate	Copy/www.ey.com/en_mz/strategy-transactions/buy-integrate.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:17	115289/115289	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:17%20GMT	https://www.ey.com/en_mz/strategy-transactions/mergers-acquisitions-integration	Copy/www.ey.com/en_mz/strategy-transactions/mergers-acquisitions-integration.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:19	123198/123198	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:18%20GMT	https://www.ey.com/en_mz/strategy-transactions/connected-capital-technologies	Copy/www.ey.com/en_mz/strategy-transactions/connected-capital-technologies.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:19	131736/131736	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:19%20GMT	https://www.ey.com/en_mz/strategy-transactions/advanced-analytics	Copy/www.ey.com/en_mz/strategy-transactions/advanced-analytics.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:20	120728/120728	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:20%20GMT	https://www.ey.com/en_mz/strategy-transactions/capital-allocation-services	Copy/www.ey.com/en_mz/strategy-transactions/capital-allocation-services.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:21	136945/136945	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:21%20GMT	https://www.ey.com/en_mz/strategy-transactions/reshaping-results	Copy/www.ey.com/en_mz/strategy-transactions/reshaping-results.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:22	155317/155317	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:22%20GMT	https://www.ey.com/en_mz/strategy-transactions	Copy/www.ey.com/en_mz/strategy-transactions.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:23	142811/142811	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:23%20GMT	https://www.ey.com/en_mz/audit	Copy/www.ey.com/en_mz/audit.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:25	143607/143607	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:24%20GMT	https://www.ey.com/en_mz/climate-change-sustainability-services	Copy/www.ey.com/en_mz/climate-change-sustainability-services.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:25	141834/141834	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:25%20GMT	https://www.ey.com/en_mz/financial-accounting-advisory-services	Copy/www.ey.com/en_mz/financial-accounting-advisory-services.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:26	149061/149061	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:26%20GMT	https://www.ey.com/en_mz/forensic-integrity-services	Copy/www.ey.com/en_mz/forensic-integrity-services.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:28	120624/120624	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:27%20GMT	https://www.ey.com/en_mz/private-client-audit-experience	Copy/www.ey.com/en_mz/private-client-audit-experience.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:28	123247/123247	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:28%20GMT	https://www.ey.com/en_mz/long-term-value/metrics	Copy/www.ey.com/en_mz/long-term-value/metrics.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:30	121788/121788	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:29%20GMT	https://www.ey.com/en_mz/ifrs	Copy/www.ey.com/en_mz/ifrs.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:31	167601/167601	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:30%20GMT	https://www.ey.com/en_mz/assurance	Copy/www.ey.com/en_mz/assurance.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:31	151000/151000	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:31%20GMT	https://www.ey.com/en_mz/tax-planning	Copy/www.ey.com/en_mz/tax-planning.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:32	146895/146895	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:32%20GMT	https://www.ey.com/en_mz/tax-function-operations	Copy/www.ey.com/en_mz/tax-function-operations.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:33	139981/139981	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:33%20GMT	https://www.ey.com/en_mz/tax-controversy-policy	Copy/www.ey.com/en_mz/tax-controversy-policy.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:34	161886/161886	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:34%20GMT	https://www.ey.com/en_mz/global-trade	Copy/www.ey.com/en_mz/global-trade.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:35	129842/129842	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:35%20GMT	https://www.ey.com/en_mz/global-tax-reform	Copy/www.ey.com/en_mz/global-tax-reform.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:36	136234/136234	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:36%20GMT	https://www.ey.com/en_mz/tax-compliance	Copy/www.ey.com/en_mz/tax-compliance.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:37	122448/122448	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:37%20GMT	https://www.ey.com/en_mz/strategy-transactions/transaction-tax	Copy/www.ey.com/en_mz/strategy-transactions/transaction-tax.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:38	138548/138548	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:38%20GMT	https://www.ey.com/en_mz/tax/private-client-services	Copy/www.ey.com/en_mz/tax/private-client-services.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:39	133046/133046	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:39%20GMT	https://www.ey.com/en_mz/tax	Copy/www.ey.com/en_mz/tax.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:40	121150/121150	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:40%20GMT	https://www.ey.com/en_mz/law/corporate-commercial	Copy/www.ey.com/en_mz/law/corporate-commercial.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:41	116116/116116	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:41%20GMT	https://www.ey.com/en_mz/law/digital	Copy/www.ey.com/en_mz/law/digital.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:42	111534/111534	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:42%20GMT	https://www.ey.com/en_mz/law/labor-employment	Copy/www.ey.com/en_mz/law/labor-employment.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:43	115651/115651	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:43%20GMT	https://www.ey.com/en_mz/law/legal-operations	Copy/www.ey.com/en_mz/law/legal-operations.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:44	117767/117767	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:44%20GMT	https://www.ey.com/en_mz/law/transaction	Copy/www.ey.com/en_mz/law/transaction.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:45	149933/149933	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:45%20GMT	https://www.ey.com/en_mz/law	Copy/www.ey.com/en_mz/law.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:46	244/244	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Oct%202023%2011:38:46%20GMT	https://www.ey.com/en_mz/ai/platform.html	Copy/www.ey.com/en_mz/ai/platform.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:47	132850/132850	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:47%20GMT	https://www.ey.com/en_mz/ai/platform	Copy/www.ey.com/en_mz/ai/platform.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:48	118122/118122	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:48%20GMT	https://www.ey.com/en_mz/audit/technology	Copy/www.ey.com/en_mz/audit/technology.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:49	116980/116980	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:49%20GMT	https://www.ey.com/en_mz/tax/technology-data	Copy/www.ey.com/en_mz/tax/technology-data.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:50	114236/114236	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:50%20GMT	https://www.ey.com/en_mz/consulting/technology-transformation	Copy/www.ey.com/en_mz/consulting/technology-transformation.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:51	212114/212114	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:51%20GMT	https://www.ey.com/en_mz/alliances	Copy/www.ey.com/en_mz/alliances.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:52	117673/117673	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:52%20GMT	https://www.ey.com/en_mz/cybersecurity/managed-services	Copy/www.ey.com/en_mz/cybersecurity/managed-services.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:53	149742/149742	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:53%20GMT	https://www.ey.com/en_mz/private-business/client-experience	Copy/www.ey.com/en_mz/private-business/client-experience.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:54	112897/112897	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:54%20GMT	https://www.ey.com/en_mz/assurance/private-client-audit-experience-service-offerings	Copy/www.ey.com/en_mz/assurance/private-client-audit-experience-service-offerings.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:56	142204/142204	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:55%20GMT	https://www.ey.com/en_mz/family-enterprise	Copy/www.ey.com/en_mz/family-enterprise.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:56	149423/149423	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:56%20GMT	https://www.ey.com/en_mz/ipo	Copy/www.ey.com/en_mz/ipo.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:57	114896/114896	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:57%20GMT	https://www.ey.com/en_mz/entrepreneurship	Copy/www.ey.com/en_mz/entrepreneurship.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:58	164590/164590	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:58%20GMT	https://www.ey.com/en_mz/private-business	Copy/www.ey.com/en_mz/private-business.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:38:59	119884/119884	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:38:59%20GMT	https://www.ey.com/en_mz/financial-services/sustainable-finance	Copy/www.ey.com/en_mz/financial-services/sustainable-finance.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:39:00	128115/128115	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:39:00%20GMT	https://www.ey.com/en_mz/consulting/supply-chain-transformation	Copy/www.ey.com/en_mz/consulting/supply-chain-transformation.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:39:01	114930/114930	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:39:01%20GMT	https://www.ey.com/en_mz/tax/sustainability-tax-services	Copy/www.ey.com/en_mz/tax/sustainability-tax-services.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:39:02	118412/118412	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:39:02%20GMT	https://www.ey.com/en_mz/law/sustainability-legal-services	Copy/www.ey.com/en_mz/law/sustainability-legal-services.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:39:03	110279/110279	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:39:03%20GMT	https://www.ey.com/en_mz/energy-resources/global-renewables	Copy/www.ey.com/en_mz/energy-resources/global-renewables.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
11:39:04	112105/112105	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2011:39:04%20GMT	https://www.ey.com/en_mz/assurance/climate-decarbonization	Copy/www.ey.com/en_mz/assurance/climate-decarbonization.html	(from https://www.ey.com/en_mz/transformation-realized/what-to-do-in-2022)
